t,Open,High,Low,Close
2026-08-09 22:15:00+00:00,1932.8,1937.5,1931.2,1931.3
2026-08-09 22:20:00+00:00,1931.3,1932.8,1928.8,1928.8
2026-08-09 22:25:00+00:00,1928.8,1929.7,1928.7,1928.8
2026-08-09 22:30:00+00:00,1929.0,1930.0,1920.5,1923.2
2026-08-09 22:35:00+00:00,1923.4,1923.8,1915.8,1917.2
2026-08-09 22:40:00+00:00,1917.3,1918.9,1916.2,1918.6
2026-08-09 22:45:00+00:00,1918.6,1918.7,1915.6,1917.2
2026-08-09 22:50:00+00:00,1917.2,1917.7,1914.3,1917.7
2026-08-09 22:55:00+00:00,1917.8,1919.5,1917.8,1918.9
2026-08-09 23:00:00+00:00,1919.0,1919.9,1916.7,1919.7
2026-08-09 23:05:00+00:00,1919.7,1919.7,1916.0,1916.3
2026-08-09 23:10:00+00:00,1916.4,1918.3,1916.0,1917.2
2026-08-09 23:15:00+00:00,1917.2,1917.4,1915.7,1916.9
2026-08-09 23:20:00+00:00,1917.0,1917.2,1913.1,1916.8
2026-08-09 23:25:00+00:00,1916.7,1916.7,1913.3,1913.7
2026-08-09 23:30:00+00:00,1913.4,1913.4,1908.5,1908.6
2026-08-09 23:35:00+00:00,1908.6,1912.7,1908.2,1910.8
2026-08-09 23:40:00+00:00,1910.6,1911.5,1910.1,1910.2
2026-08-09 23:45:00+00:00,1910.1,1911.6,1909.9,1911.0
2026-08-09 23:50:00+00:00,1911.0,1911.2,1909.3,1909.5
2026-08-09 23:55:00+00:00,1909.5,1910.0,1906.8,1909.9
2026-08-10 00:00:00+00:00,1910.0,1910.8,1908.0,1910.3
2026-08-10 00:05:00+00:00,1910.4,1916.0,1910.0,1915.4
2026-08-10 00:10:00+00:00,1915.4,1927.1,1914.9,1920.8
2026-08-10 00:15:00+00:00,1920.9,1921.8,1918.3,1918.4
2026-08-10 00:20:00+00:00,1918.4,1919.0,1913.2,1913.2
2026-08-10 00:25:00+00:00,1913.7,1915.3,1913.3,1913.4
2026-08-10 00:30:00+00:00,1913.4,1915.4,1912.5,1914.3
2026-08-10 00:35:00+00:00,1914.5,1914.6,1907.6,1907.7
2026-08-10 00:40:00+00:00,1907.6,1909.8,1905.2,1906.4
2026-08-10 00:45:00+00:00,1906.3,1911.0,1906.1,1910.9
2026-08-10 00:50:00+00:00,1910.9,1916.5,1910.9,1913.7
2026-08-10 00:55:00+00:00,1913.8,1914.9,1911.1,1911.6
2026-08-10 01:00:00+00:00,1911.9,1914.2,1910.9,1912.3
2026-08-10 01:05:00+00:00,1912.3,1912.8,1906.8,1912.4
2026-08-10 01:10:00+00:00,1912.4,1914.5,1912.2,1913.4
2026-08-10 01:15:00+00:00,1913.4,1917.2,1913.4,1915.8
2026-08-10 01:20:00+00:00,1915.9,1916.5,1914.1,1916.0
2026-08-10 01:25:00+00:00,1916.2,1917.6,1914.3,1914.4
2026-08-10 01:30:00+00:00,1914.4,1915.8,1913.5,1914.9
2026-08-10 01:35:00+00:00,1914.8,1914.9,1911.6,1914.1
2026-08-10 01:40:00+00:00,1914.2,1914.7,1913.2,1914.5
2026-08-10 01:45:00+00:00,1914.6,1925.6,1914.1,1924.0
2026-08-10 01:50:00+00:00,1924.0,1930.6,1924.0,1924.4
2026-08-10 01:55:00+00:00,1924.5,1924.8,1923.2,1924.2
2026-08-10 02:00:00+00:00,1924.2,1925.0,1920.9,1922.6
2026-08-10 02:05:00+00:00,1922.7,1922.7,1920.0,1921.2
2026-08-10 02:10:00+00:00,1921.2,1922.1,1920.4,1920.7
2026-08-10 02:15:00+00:00,1920.7,1920.8,1913.3,1913.8
2026-08-10 02:20:00+00:00,1913.8,1915.8,1913.2,1913.9
2026-08-10 02:25:00+00:00,1913.9,1915.3,1912.0,1914.8
2026-08-10 02:30:00+00:00,1914.9,1916.4,1914.7,1915.7
2026-08-10 02:35:00+00:00,1915.4,1917.0,1915.1,1917.0
2026-08-10 02:40:00+00:00,1917.0,1926.1,1917.0,1925.5
2026-08-10 02:45:00+00:00,1925.5,1925.5,1922.4,1922.5
2026-08-10 02:50:00+00:00,1922.5,1924.7,1922.2,1923.2
2026-08-10 02:55:00+00:00,1923.3,1923.8,1921.8,1923.2
2026-08-10 03:00:00+00:00,1923.3,1923.9,1922.0,1922.5
2026-08-10 03:05:00+00:00,1922.5,1922.9,1921.0,1922.0
2026-08-10 03:10:00+00:00,1922.0,1922.0,1914.7,1915.3
2026-08-10 03:15:00+00:00,1915.5,1919.7,1913.1,1919.4
2026-08-10 03:20:00+00:00,1919.4,1923.3,1918.9,1923.0
2026-08-10 03:25:00+00:00,1923.1,1924.1,1917.8,1917.8
2026-08-10 03:30:00+00:00,1917.8,1918.6,1916.7,1918.4
2026-08-10 03:35:00+00:00,1918.7,1920.2,1918.6,1919.3
2026-08-10 03:40:00+00:00,1919.3,1920.2,1918.1,1918.9
2026-08-10 03:45:00+00:00,1918.9,1920.1,1918.7,1919.6
2026-08-10 03:50:00+00:00,1919.6,1919.7,1917.7,1917.7
2026-08-10 03:55:00+00:00,1917.8,1917.8,1915.9,1916.5
2026-08-10 04:00:00+00:00,1916.6,1919.6,1916.0,1918.6
2026-08-10 04:05:00+00:00,1918.9,1919.3,1917.6,1918.7
2026-08-10 04:10:00+00:00,1918.7,1919.2,1918.0,1919.2
2026-08-10 04:15:00+00:00,1919.4,1920.2,1918.6,1919.0
2026-08-10 04:20:00+00:00,1918.9,1919.7,1918.3,1918.3
2026-08-10 04:25:00+00:00,1918.4,1920.0,1918.2,1918.8
2026-08-10 04:30:00+00:00,1918.8,1919.6,1918.1,1919.3
2026-08-10 04:35:00+00:00,1919.3,1919.8,1918.8,1919.1
2026-08-10 04:40:00+00:00,1918.6,1918.6,1911.3,1915.9
2026-08-10 04:45:00+00:00,1915.9,1917.6,1915.8,1916.3
2026-08-10 04:50:00+00:00,1916.3,1917.0,1916.0,1916.0
2026-08-10 04:55:00+00:00,1916.0,1916.1,1913.5,1914.5
2026-08-10 05:00:00+00:00,1914.5,1916.8,1914.4,1916.8
2026-08-10 05:05:00+00:00,1916.8,1917.8,1916.6,1917.2
2026-08-10 05:10:00+00:00,1917.1,1917.2,1914.6,1915.0
2026-08-10 05:15:00+00:00,1915.0,1916.7,1915.0,1915.6
2026-08-10 05:20:00+00:00,1915.7,1919.1,1915.7,1919.1
2026-08-10 05:25:00+00:00,1919.0,1920.1,1918.7,1919.3
2026-08-10 05:30:00+00:00,1919.2,1920.1,1919.0,1920.1
2026-08-10 05:35:00+00:00,1920.1,1921.9,1919.9,1920.6
2026-08-10 05:40:00+00:00,1920.5,1920.8,1920.2,1920.7
2026-08-10 05:45:00+00:00,1920.7,1920.9,1920.4,1920.4
2026-08-10 05:50:00+00:00,1920.5,1924.0,1920.3,1924.0
2026-08-10 05:55:00+00:00,1924.0,1924.2,1922.3,1922.8
2026-08-10 06:00:00+00:00,1922.8,1924.3,1922.5,1924.0
2026-08-10 06:05:00+00:00,1924.0,1926.8,1923.9,1924.0
2026-08-10 06:10:00+00:00,1924.1,1925.2,1923.9,1925.0
2026-08-10 06:15:00+00:00,1924.9,1928.8,1923.6,1928.6
2026-08-10 06:20:00+00:00,1928.5,1928.6,1925.2,1926.9
2026-08-10 06:25:00+00:00,1926.8,1926.9,1924.6,1924.7
2026-08-10 06:30:00+00:00,1924.7,1925.7,1924.7,1924.8
2026-08-10 06:35:00+00:00,1924.8,1925.6,1924.8,1925.3
2026-08-10 06:40:00+00:00,1925.2,1926.6,1924.3,1926.6
2026-08-10 06:45:00+00:00,1926.6,1927.1,1925.9,1926.4
2026-08-10 06:50:00+00:00,1926.4,1927.3,1925.7,1926.7
2026-08-10 06:55:00+00:00,1926.8,1928.2,1926.7,1927.1
2026-08-10 07:00:00+00:00,1927.2,1927.6,1926.0,1926.4
2026-08-10 07:05:00+00:00,1926.5,1926.5,1925.7,1926.1
2026-08-10 07:10:00+00:00,1926.0,1926.2,1925.8,1926.2
2026-08-10 07:15:00+00:00,1926.2,1926.8,1925.3,1926.7
2026-08-10 07:20:00+00:00,1926.7,1928.2,1926.3,1928.2
2026-08-10 07:25:00+00:00,1928.2,1928.8,1927.3,1928.8
2026-08-10 07:30:00+00:00,1928.7,1929.9,1928.5,1929.2
2026-08-10 07:35:00+00:00,1929.2,1929.8,1928.0,1928.1
2026-08-10 07:40:00+00:00,1928.1,1928.1,1927.2,1927.2
2026-08-10 07:45:00+00:00,1927.2,1927.4,1924.7,1924.7
2026-08-10 07:50:00+00:00,1924.8,1925.6,1924.2,1924.2
2026-08-10 07:55:00+00:00,1924.2,1924.3,1924.0,1924.2
2026-08-10 08:00:00+00:00,1924.3,1927.4,1924.3,1926.8
2026-08-10 08:05:00+00:00,1926.7,1926.8,1925.2,1925.4
2026-08-10 08:10:00+00:00,1925.5,1926.2,1925.5,1926.1
2026-08-10 08:15:00+00:00,1926.2,1926.8,1925.4,1926.8
2026-08-10 08:20:00+00:00,1926.7,1927.6,1925.9,1927.6
2026-08-10 08:25:00+00:00,1927.5,1928.9,1927.0,1927.2
2026-08-10 08:30:00+00:00,1927.1,1927.7,1927.1,1927.2
2026-08-10 08:35:00+00:00,1927.2,1927.3,1925.3,1925.3
2026-08-10 08:40:00+00:00,1925.3,1925.3,1922.6,1924.6
2026-08-10 08:45:00+00:00,1924.6,1925.2,1923.8,1925.1
2026-08-10 08:50:00+00:00,1925.1,1926.8,1925.1,1925.5
2026-08-10 08:55:00+00:00,1925.5,1926.6,1925.4,1926.3
2026-08-10 09:00:00+00:00,1926.2,1926.2,1924.6,1926.0
2026-08-10 09:05:00+00:00,1926.2,1926.2,1925.4,1926.2
2026-08-10 09:10:00+00:00,1926.1,1926.5,1925.1,1926.1
2026-08-10 09:15:00+00:00,1926.1,1926.1,1924.8,1924.8
2026-08-10 09:20:00+00:00,1924.7,1924.7,1924.1,1924.1
2026-08-10 09:25:00+00:00,1924.2,1924.2,1922.0,1922.0
2026-08-10 09:30:00+00:00,1921.9,1921.9,1917.9,1919.0
2026-08-10 09:35:00+00:00,1919.2,1919.4,1917.1,1917.7
2026-08-10 09:40:00+00:00,1917.6,1918.2,1916.9,1917.3
2026-08-10 09:45:00+00:00,1917.4,1917.4,1915.7,1916.0
2026-08-10 09:50:00+00:00,1915.7,1917.1,1915.5,1916.1
2026-08-10 09:55:00+00:00,1916.1,1916.9,1915.5,1915.6
2026-08-10 10:00:00+00:00,1915.7,1918.6,1915.4,1918.5
2026-08-10 10:05:00+00:00,1918.5,1919.1,1918.3,1918.4
2026-08-10 10:10:00+00:00,1918.5,1919.2,1918.4,1919.1
2026-08-10 10:15:00+00:00,1919.2,1919.3,1918.7,1918.8
2026-08-10 10:20:00+00:00,1918.8,1920.1,1918.5,1920.0
2026-08-10 10:25:00+00:00,1920.0,1920.1,1918.7,1918.8
2026-08-10 10:30:00+00:00,1918.8,1919.0,1917.8,1918.0
2026-08-10 10:35:00+00:00,1918.0,1918.5,1916.5,1916.6
2026-08-10 10:40:00+00:00,1916.6,1917.3,1916.1,1917.2
2026-08-10 10:45:00+00:00,1917.3,1918.1,1916.6,1918.0
2026-08-10 10:50:00+00:00,1918.0,1918.0,1917.2,1917.2
2026-08-10 10:55:00+00:00,1917.3,1917.5,1916.7,1917.0
2026-08-10 11:00:00+00:00,1917.1,1917.3,1916.0,1916.2
2026-08-10 11:05:00+00:00,1916.2,1916.6,1915.8,1916.1
2026-08-10 11:10:00+00:00,1916.1,1916.2,1914.1,1915.8
2026-08-10 11:15:00+00:00,1915.8,1917.9,1915.8,1917.9
2026-08-10 11:20:00+00:00,1917.9,1919.1,1917.1,1917.2
2026-08-10 11:25:00+00:00,1917.1,1918.6,1917.1,1918.3
2026-08-10 11:30:00+00:00,1918.4,1919.8,1918.4,1919.8
2026-08-10 11:35:00+00:00,1919.7,1919.8,1917.8,1918.4
2026-08-10 11:40:00+00:00,1918.4,1918.5,1917.5,1917.5
2026-08-10 11:45:00+00:00,1917.6,1918.7,1917.5,1917.9
2026-08-10 11:50:00+00:00,1917.9,1918.5,1917.4,1918.5
2026-08-10 11:55:00+00:00,1918.5,1920.4,1918.1,1919.5
2026-08-10 12:00:00+00:00,1919.6,1922.6,1919.0,1922.5
2026-08-10 12:05:00+00:00,1922.5,1922.6,1920.4,1921.6
2026-08-10 12:10:00+00:00,1921.7,1922.2,1919.7,1920.2
2026-08-10 12:15:00+00:00,1920.2,1920.2,1917.1,1918.2
2026-08-10 12:20:00+00:00,1918.1,1918.4,1917.3,1917.3
2026-08-10 12:25:00+00:00,1917.4,1917.9,1915.9,1916.2
2026-08-10 12:30:00+00:00,1916.1,1916.1,1914.1,1914.1
2026-08-10 12:35:00+00:00,1914.1,1914.4,1913.0,1913.0
2026-08-10 12:40:00+00:00,1913.0,1915.1,1911.0,1915.0
2026-08-10 12:45:00+00:00,1914.9,1914.9,1911.6,1911.6
2026-08-10 12:50:00+00:00,1911.5,1911.8,1908.0,1909.8
2026-08-10 12:55:00+00:00,1909.8,1909.9,1904.3,1905.3
2026-08-10 13:00:00+00:00,1905.2,1907.9,1904.2,1906.7
2026-08-10 13:05:00+00:00,1906.8,1908.4,1906.7,1908.4
2026-08-10 13:10:00+00:00,1908.1,1909.0,1907.6,1908.2
2026-08-10 13:15:00+00:00,1908.1,1909.8,1907.9,1909.6
2026-08-10 13:20:00+00:00,1909.5,1909.6,1907.2,1907.9
2026-08-10 13:25:00+00:00,1907.5,1907.5,1905.9,1907.3
2026-08-10 13:30:00+00:00,1907.3,1908.3,1900.0,1900.0
2026-08-10 13:35:00+00:00,1900.0,1906.3,1898.0,1901.2
2026-08-10 13:40:00+00:00,1901.4,1901.6,1898.6,1900.5
2026-08-10 13:45:00+00:00,1900.4,1902.3,1895.3,1897.4
2026-08-10 13:50:00+00:00,1897.3,1899.9,1894.1,1895.4
2026-08-10 13:55:00+00:00,1895.6,1899.0,1895.4,1896.9
2026-08-10 14:00:00+00:00,1896.8,1901.9,1896.3,1899.8
2026-08-10 14:05:00+00:00,1899.5,1899.9,1896.3,1898.2
2026-08-10 14:10:00+00:00,1898.2,1900.6,1896.9,1900.5
2026-08-10 14:15:00+00:00,1900.5,1901.8,1899.0,1900.1
2026-08-10 14:20:00+00:00,1900.1,1900.1,1897.1,1897.1
2026-08-10 14:25:00+00:00,1897.2,1900.7,1896.6,1899.2
2026-08-10 14:30:00+00:00,1899.1,1899.2,1897.6,1898.8
2026-08-10 14:35:00+00:00,1898.8,1901.2,1897.0,1898.2
2026-08-10 14:40:00+00:00,1898.2,1901.6,1898.1,1899.6
2026-08-10 14:45:00+00:00,1899.6,1900.6,1894.9,1895.7
2026-08-10 14:50:00+00:00,1895.7,1896.4,1891.8,1893.6
2026-08-10 14:55:00+00:00,1893.6,1893.9,1891.0,1892.6
2026-08-10 15:00:00+00:00,1892.6,1892.6,1886.4,1889.6
2026-08-10 15:05:00+00:00,1889.7,1891.1,1888.4,1890.7
2026-08-10 15:10:00+00:00,1890.7,1890.7,1873.8,1875.0
2026-08-10 15:15:00+00:00,1875.1,1879.8,1874.0,1875.9
2026-08-10 15:20:00+00:00,1876.0,1878.0,1872.3,1874.3
2026-08-10 15:25:00+00:00,1874.3,1876.2,1870.0,1875.9
2026-08-10 15:30:00+00:00,1876.0,1878.4,1875.3,1877.0
2026-08-10 15:35:00+00:00,1876.8,1877.3,1874.1,1876.2
2026-08-10 15:40:00+00:00,1876.2,1880.0,1875.9,1877.8
2026-08-10 15:45:00+00:00,1878.1,1878.3,1875.7,1875.9
2026-08-10 15:50:00+00:00,1875.9,1879.5,1875.8,1876.7
2026-08-10 15:55:00+00:00,1876.7,1876.8,1875.6,1875.7
2026-08-10 16:00:00+00:00,1875.6,1877.4,1873.9,1877.3
2026-08-10 16:05:00+00:00,1877.4,1877.9,1875.9,1876.1
2026-08-10 16:10:00+00:00,1876.0,1876.6,1874.9,1874.9
2026-08-10 16:15:00+00:00,1874.9,1876.4,1871.8,1872.5
2026-08-10 16:20:00+00:00,1872.6,1875.2,1867.7,1875.1
2026-08-10 16:25:00+00:00,1875.2,1875.3,1874.3,1874.3
2026-08-10 16:30:00+00:00,1874.3,1874.9,1872.6,1873.1
2026-08-10 16:35:00+00:00,1872.9,1875.9,1872.9,1875.8
2026-08-10 16:40:00+00:00,1875.9,1877.1,1871.7,1871.9
2026-08-10 16:45:00+00:00,1872.0,1872.5,1870.8,1871.9
2026-08-10 16:50:00+00:00,1872.0,1872.2,1867.8,1868.7
2026-08-10 16:55:00+00:00,1868.7,1871.3,1868.6,1871.1
2026-08-10 17:00:00+00:00,1871.5,1872.0,1868.7,1869.2
2026-08-10 17:05:00+00:00,1869.2,1873.2,1867.5,1872.2
2026-08-10 17:10:00+00:00,1872.3,1874.8,1872.2,1873.9
2026-08-10 17:15:00+00:00,1873.9,1873.9,1872.1,1872.3
2026-08-10 17:20:00+00:00,1872.4,1873.7,1872.0,1873.5
2026-08-10 17:25:00+00:00,1873.5,1875.8,1872.9,1873.3
2026-08-10 17:30:00+00:00,1873.2,1875.5,1873.0,1874.8
2026-08-10 17:35:00+00:00,1874.8,1875.3,1873.8,1874.8
2026-08-10 17:40:00+00:00,1874.7,1876.2,1874.6,1874.7
2026-08-10 17:45:00+00:00,1874.7,1874.7,1873.0,1873.3
2026-08-10 17:50:00+00:00,1873.3,1874.6,1872.7,1872.8
2026-08-10 17:55:00+00:00,1872.9,1873.2,1872.0,1872.5
2026-08-10 18:00:00+00:00,1872.6,1874.2,1872.6,1872.6
2026-08-10 18:05:00+00:00,1872.7,1873.4,1872.0,1872.0
2026-08-10 18:10:00+00:00,1872.1,1873.1,1870.8,1870.8
2026-08-10 18:15:00+00:00,1870.8,1871.9,1870.3,1871.4
2026-08-10 18:20:00+00:00,1871.3,1873.1,1870.8,1873.1
2026-08-10 18:25:00+00:00,1873.1,1873.5,1871.2,1871.3
2026-08-10 18:30:00+00:00,1871.3,1872.2,1870.7,1872.1
2026-08-10 18:35:00+00:00,1872.1,1872.2,1868.7,1869.9
2026-08-10 18:40:00+00:00,1870.0,1872.0,1869.4,1871.9
2026-08-10 18:45:00+00:00,1871.9,1871.9,1867.0,1871.5
2026-08-10 18:50:00+00:00,1871.5,1872.1,1870.9,1870.9
2026-08-10 18:55:00+00:00,1871.0,1872.6,1871.0,1871.8
2026-08-10 19:00:00+00:00,1871.9,1873.5,1871.2,1872.9
2026-08-10 19:05:00+00:00,1873.0,1873.9,1872.7,1873.5
2026-08-10 19:10:00+00:00,1873.6,1874.3,1873.5,1874.1
2026-08-10 19:15:00+00:00,1874.2,1876.2,1874.1,1875.6
2026-08-10 19:20:00+00:00,1875.7,1877.3,1875.7,1877.3
2026-08-10 19:25:00+00:00,1877.3,1878.0,1876.8,1877.9
2026-08-10 19:30:00+00:00,1878.0,1879.7,1878.0,1879.5
2026-08-10 19:35:00+00:00,1879.5,1879.5,1875.7,1877.3
2026-08-10 19:40:00+00:00,1877.3,1878.2,1876.6,1878.1
2026-08-10 19:45:00+00:00,1878.0,1878.8,1877.0,1878.0
2026-08-10 19:50:00+00:00,1877.7,1877.9,1876.0,1876.8
2026-08-10 19:55:00+00:00,1876.9,1877.5,1876.1,1877.5
2026-08-10 20:00:00+00:00,1877.5,1877.9,1876.8,1877.8
2026-08-10 20:05:00+00:00,1877.7,1878.5,1877.0,1878.2
2026-08-10 20:10:00+00:00,1878.1,1878.4,1877.2,1877.7
2026-08-10 20:15:00+00:00,1877.6,1878.5,1876.9,1878.3
2026-08-10 20:20:00+00:00,1878.3,1878.3,1877.6,1877.7
2026-08-10 20:25:00+00:00,1877.8,1878.6,1877.6,1878.6
2026-08-10 20:30:00+00:00,1878.5,1879.0,1878.2,1878.9
2026-08-10 20:35:00+00:00,1878.7,1879.7,1878.3,1878.3
2026-08-10 20:40:00+00:00,1878.3,1880.3,1878.2,1879.9
2026-08-10 20:45:00+00:00,1879.8,1879.8,1878.0,1878.3
2026-08-10 20:50:00+00:00,1878.4,1879.6,1878.4,1879.2
2026-08-10 20:55:00+00:00,1879.2,1879.2,1878.5,1879.0
2026-08-10 21:00:00+00:00,1878.7,1878.8,1876.9,1877.1
2026-08-10 21:05:00+00:00,1877.0,1877.3,1876.6,1877.3
2026-08-10 21:10:00+00:00,1877.3,1877.3,1874.6,1874.6
2026-08-10 21:15:00+00:00,1874.6,1875.3,1874.6,1875.2
2026-08-10 21:20:00+00:00,1875.2,1875.2,1873.9,1874.1
2026-08-10 21:25:00+00:00,1874.0,1875.9,1873.2,1875.9
2026-08-10 21:30:00+00:00,1875.9,1876.2,1875.6,1875.9
2026-08-10 21:35:00+00:00,1875.9,1876.9,1875.8,1875.9
2026-08-10 21:40:00+00:00,1875.9,1876.0,1874.3,1875.4
2026-08-10 21:45:00+00:00,1875.2,1875.5,1873.2,1873.3
2026-08-10 21:50:00+00:00,1873.4,1873.6,1872.6,1873.1
2026-08-10 21:55:00+00:00,1873.1,1874.0,1873.0,1873.3
2026-08-10 22:00:00+00:00,1873.3,1874.8,1872.4,1872.7
2026-08-10 22:05:00+00:00,1872.5,1874.4,1871.9,1874.4
2026-08-10 22:10:00+00:00,1874.4,1876.7,1874.3,1876.1
2026-08-10 22:15:00+00:00,1876.2,1877.1,1876.1,1876.7
2026-08-10 22:20:00+00:00,1876.6,1876.7,1874.4,1874.7
2026-08-10 22:25:00+00:00,1874.6,1875.9,1874.2,1875.9
2026-08-10 22:30:00+00:00,1875.8,1875.9,1870.9,1870.9
2026-08-10 22:35:00+00:00,1870.9,1873.4,1870.9,1872.9
2026-08-10 22:40:00+00:00,1872.8,1873.5,1872.6,1873.4
2026-08-10 22:45:00+00:00,1873.4,1874.6,1873.2,1874.6
2026-08-10 22:50:00+00:00,1874.5,1874.8,1874.5,1874.8
2026-08-10 22:55:00+00:00,1874.7,1875.2,1874.5,1875.2
2026-08-10 23:00:00+00:00,1875.2,1875.2,1873.4,1873.9
2026-08-10 23:05:00+00:00,1873.9,1874.6,1873.4,1873.5
2026-08-10 23:10:00+00:00,1873.4,1874.0,1872.7,1873.6
2026-08-10 23:15:00+00:00,1873.6,1874.3,1873.2,1873.2
2026-08-10 23:20:00+00:00,1873.3,1873.7,1872.1,1872.8
2026-08-10 23:25:00+00:00,1872.8,1873.1,1871.5,1872.7
2026-08-10 23:30:00+00:00,1872.7,1872.8,1870.8,1871.1
2026-08-10 23:35:00+00:00,1871.1,1872.2,1869.3,1870.4
2026-08-10 23:40:00+00:00,1870.3,1871.9,1870.3,1871.9
2026-08-10 23:45:00+00:00,1871.7,1872.0,1870.8,1870.9
2026-08-10 23:50:00+00:00,1871.2,1873.0,1871.2,1872.8
2026-08-10 23:55:00+00:00,1872.7,1872.8,1872.5,1872.5
2026-08-11 00:00:00+00:00,1872.5,1872.6,1869.7,1871.7
2026-08-11 00:05:00+00:00,1871.6,1872.0,1870.2,1871.5
2026-08-11 00:10:00+00:00,1871.3,1872.6,1871.0,1872.6
2026-08-11 00:15:00+00:00,1872.6,1872.8,1871.3,1872.0
2026-08-11 00:20:00+00:00,1871.9,1873.0,1871.0,1872.3
2026-08-11 00:25:00+00:00,1872.3,1874.8,1872.2,1874.8
2026-08-11 00:30:00+00:00,1874.8,1875.0,1873.5,1873.6
2026-08-11 00:35:00+00:00,1873.6,1873.9,1871.8,1872.9
2026-08-11 00:40:00+00:00,1873.0,1873.1,1872.0,1873.0
2026-08-11 00:45:00+00:00,1873.0,1873.6,1872.6,1872.7
2026-08-11 00:50:00+00:00,1872.6,1874.0,1872.6,1873.9
2026-08-11 00:55:00+00:00,1873.9,1874.8,1873.6,1874.5
2026-08-11 01:00:00+00:00,1874.5,1874.6,1872.6,1874.2
2026-08-11 01:05:00+00:00,1874.4,1874.8,1873.1,1874.2
2026-08-11 01:10:00+00:00,1874.2,1876.8,1874.2,1876.4
2026-08-11 01:15:00+00:00,1876.4,1876.4,1873.2,1873.3
2026-08-11 01:20:00+00:00,1873.2,1877.6,1873.2,1877.4
2026-08-11 01:25:00+00:00,1877.4,1877.4,1876.0,1877.0
2026-08-11 01:30:00+00:00,1877.0,1877.1,1876.0,1876.0
2026-08-11 01:35:00+00:00,1876.1,1876.1,1875.0,1875.1
2026-08-11 01:40:00+00:00,1875.0,1875.3,1873.6,1874.9
2026-08-11 01:45:00+00:00,1874.8,1876.6,1874.5,1876.6
2026-08-11 01:50:00+00:00,1876.7,1877.8,1876.7,1876.8
2026-08-11 01:55:00+00:00,1876.9,1877.4,1876.7,1877.3
2026-08-11 02:00:00+00:00,1877.1,1878.5,1877.1,1878.2
2026-08-11 02:05:00+00:00,1878.1,1878.2,1876.8,1877.9
2026-08-11 02:10:00+00:00,1877.9,1877.9,1877.0,1877.0
2026-08-11 02:15:00+00:00,1877.0,1877.6,1876.9,1877.0
